"'65","'000","'01","'290","'0002","2161","1152","46","1198","1412","0","5","1","5","0","1","0","0","84.84","20"
"'65","'000","'01","'290","'0001","2162","869","29","898","1118","0","5","1","5","0","1","0","0","80.32","20"
"'65","'000","'01","'290","'0001","2163","778","17","795","987","0","5","1","5","0","1","0","0","80.55","20"
"'65","'000","'01","'290","'0005","2164","194","10","204","231","0","5","1","5","0","1","0","0","88.31","20"
"'65","'000","'01","'290","'0004","2165","330","10","340","484","0","5","1","5","0","1","0","0","70.25","20"
"'65","'000","'01","'290","'0003","2166","452","13","465","521","0","5","1","5","0","1","0","0","89.25","20"
"'68","'000","'01","'130","'0001","551","1370","40","1410","1784","0","4","1","3","1","1","0","0","79.04","25"
"'68","'000","'01","'130","'0002","552","908","37","945","1228","0","4","1","3","1","1","0","0","76.95","25"
"'68","'000","'01","'130","'0004","553","350","15","365","487","0","4","1","3","1","1","0","0","74.95","25"
"'68","'000","'01","'130","'0003","554","443","13","456","600","0","4","1","3","1","1","0","0","76","25"
"'68","'000","'01","'130","'0009","555","647","12","659","871","0","4","1","3","1","1","0","0","75.66","25"
"'68","'000","'01","'130","'0005","556","410","18","428","556","0","4","1","3","1","1","0","0","76.98","25"
"'68","'000","'01","'130","'0007","557","428","9","437","571","0","4","1","3","1","1","0","0","76.53","25"
"'68","'000","'01","'130","'0010","558","485","10","495","635","0","4","1","3","1","1","0","0","77.95","25"
"'68","'000","'01","'130","'0006","559","436","10","446","536","0","4","1","3","1","1","0","0","83.21","25"
"'68","'000","'01","'130","'0008","560","735","17","752","1062","0","4","1","3","1","1","0","0","70.81","25"
"'66","'000","'01","'290","'0001","1521","717","25","742","909","0","3","1","3","0","1","0","0","81.63","33.33"
"'66","'000","'01","'290","'0001","1522","695","21","716","872","0","3","1","3","0","1","0","0","82.11","33.33"
"'66","'000","'01","'290","'0002","1523","296","12","308","429","0","3","1","3","0","1","0","0","71.79","33.33"
"'66","'000","'01","'290","'0003","1524","752","17","769","953","0","3","1","3","0","1","0","0","80.69","33.33"
"'66","'000","'01","'290","'0003","1525","447","9","456","586","0","3","1","3","0","1","0","0","77.82","33.33"
"'66","'000","'01","'290","'0005","1526","211","5","216","241","0","3","1","3","0","1","0","0","89.63","33.33"
"'66","'000","'01","'290","'0005","1527","346","1","347","412","0","3","1","3","0","1","0","0","84.22","33.33"
"'66","'000","'01","'290","'0005","1528","256","5","261","316","0","3","1","3","0","1","0","0","82.59","33.33"
"'66","'000","'01","'290","'0006","1529","577","24","601","700","0","3","1","3","0","1","0","0","85.86","33.33"
"'66","'000","'01","'290","'0006","1530","264","6","270","316","0","3","1","3","0","1","0","0","85.44","33.33"
"'66","'000","'01","'290","'0004","1531","354","7","361","417","0","3","1","3","0","1","0","0","86.57","33.33"
"'66","'000","'01","'290","'0007","1532","244","12","256","341","0","3","1","3","0","1","0","0","75.07","33.33"
"'66","'000","'01","'290","'0007","1533","843","34","877","1244","0","3","1","3","0","1","0","0","70.5","33.33"
"'66","'000","'01","'290","'0007","1534","187","7","194","242","0","3","1","3","0","1","0","0","80.17","33.33"
"'66","'000","'01","'290","'0008","1535","108","2","110","150","0","3","1","3","0","1","0","0","73.33","33.33"
"'66","'000","'01","'290","'0008","1536","552","16","568","658","0","3","1","3","0","1","0","0","86.32","33.33"
"'64","'000","'01","'370","'0008","1","209","1","210","245","0","3","1","3","0","1","0","0","85.71","33.33"
"'64","'000","'01","'370","'0007","2","196","4","200","231","0","3","1","3","0","1","0","0","86.58","33.33"
"'64","'000","'01","'370","'0006","3","222","4","226","265","0","3","1","3","0","1","0","0","85.28","33.33"
"'64","'000","'01","'370","'0005","4","185","2","187","203","0","3","1","3","0","1","0","0","92.12","33.33"
"'64","'000","'01","'370","'0001","5","564","12","576","706","0","3","1","3","0","1","0","0","81.59","33.33"
"'64","'000","'01","'370","'0004","6","443","9","452","555","0","3","1","3","0","1","0","0","81.44","33.33"
"'64","'000","'01","'370","'0003","7","449","10","459","570","0","3","1","3","0","1","0","0","80.53","33.33"
"'64","'000","'01","'370","'0002","8","343","12","355","446","0","3","1","3","0","1","0","0","79.6","33.33"
"'64","'000","'01","'380","'0001","9","612","15","627","698","0","2","1","2","0","1","0","0","89.83","50"
"'64","'000","'01","'380","'0001","10","456","8","464","539","0","2","1","2","0","1","0","0","86.09","50"
"'64","'000","'01","'380","'0002","11","478","13","491","565","0","2","1","2","0","1","0","0","86.9","50"
"'64","'000","'01","'380","'0003","12","426","7","433","509","0","2","1","2","0","1","0","0","85.07","50"
"'64","'000","'01","'360","'0003","127","400","5","405","445","0","3","1","3","0","1","0","0","91.01","33.33"
"'64","'000","'01","'360","'0002","128","304","8","312","342","0","3","1","3","0","1","0","0","91.23","33.33"
"'64","'000","'01","'360","'0001","129","591","15","606","662","0","3","1","3","0","1","0","0","91.54","33.33"
"'64","'000","'01","'360","'0001","0","591","15","606","662","0","3","1","3","0","1","0","0","91.54","33.33"
"'64","'000","'01","'360","'0002","0","304","8","312","342","0","3","1","3","0","1","0","0","91.23","33.33"
"'64","'000","'01","'360","'0003","0","400","5","405","445","0","3","1","3","0","1","0","0","91.01","33.33"
"'64","'000","'01","'370","'0001","0","564","12","576","706","0","3","1","3","0","1","0","0","81.59","33.33"
"'64","'000","'01","'370","'0002","0","343","12","355","446","0","3","1","3","0","1","0","0","79.6","33.33"
"'64","'000","'01","'370","'0003","0","449","10","459","570","0","3","1","3","0","1","0","0","80.53","33.33"
"'64","'000","'01","'370","'0004","0","443","9","452","555","0","3","1","3","0","1","0","0","81.44","33.33"
"'64","'000","'01","'370","'0005","0","185","2","187","203","0","3","1","3","0","1","0","0","92.12","33.33"
"'64","'000","'01","'370","'0006","0","222","4","226","265","0","3","1","3","0","1","0","0","85.28","33.33"
"'64","'000","'01","'370","'0007","0","196","4","200","231","0","3","1","3","0","1","0","0","86.58","33.33"
"'64","'000","'01","'370","'0008","0","209","1","210","245","0","3","1","3","0","1","0","0","85.71","33.33"
"'64","'000","'01","'380","'0001","0","1068","23","1091","1237","0","2","1","2","0","1","0","0","88.2","50"
"'64","'000","'01","'380","'0002","0","478","13","491","565","0","2","1","2","0","1","0","0","86.9","50"
"'64","'000","'01","'380","'0003","0","426","7","433","509","0","2","1","2","0","1","0","0","85.07","50"
"'65","'000","'01","'290","'0001","0","1647","46","1693","2105","0","5","1","5","0","1","0","0","80.43","20"
"'65","'000","'01","'290","'0002","0","1152","46","1198","1412","0","5","1","5","0","1","0","0","84.84","20"
"'65","'000","'01","'290","'0003","0","452","13","465","521","0","5","1","5","0","1","0","0","89.25","20"
"'65","'000","'01","'290","'0004","0","330","10","340","484","0","5","1","5","0","1","0","0","70.25","20"
"'65","'000","'01","'290","'0005","0","194","10","204","231","0","5","1","5","0","1","0","0","88.31","20"
"'66","'000","'01","'290","'0001","0","1412","46","1458","1781","0","3","1","3","0","1","0","0","81.86","33.33"
"'66","'000","'01","'290","'0002","0","296","12","308","429","0","3","1","3","0","1","0","0","71.79","33.33"
"'66","'000","'01","'290","'0003","0","1199","26","1225","1539","0","3","1","3","0","1","0","0","79.6","33.33"
"'66","'000","'01","'290","'0004","0","354","7","361","417","0","3","1","3","0","1","0","0","86.57","33.33"
"'66","'000","'01","'290","'0005","0","813","11","824","969","0","3","1","3","0","1","0","0","85.04","33.33"
"'66","'000","'01","'290","'0006","0","841","30","871","1016","0","3","1","3","0","1","0","0","85.73","33.33"
"'66","'000","'01","'290","'0007","0","1274","53","1327","1827","0","3","1","3","0","1","0","0","72.63","33.33"
"'66","'000","'01","'290","'0008","0","660","18","678","808","0","3","1","3","0","1","0","0","83.91","33.33"
"'68","'000","'01","'130","'0001","0","1370","40","1410","1784","0","4","1","3","1","1","0","0","79.04","25"
"'68","'000","'01","'130","'0002","0","908","37","945","1228","0","4","1","3","1","1","0","0","76.95","25"
"'68","'000","'01","'130","'0003","0","443","13","456","600","0","4","1","3","1","1","0","0","76","25"
"'68","'000","'01","'130","'0004","0","350","15","365","487","0","4","1","3","1","1","0","0","74.95","25"
"'68","'000","'01","'130","'0005","0","410","18","428","556","0","4","1","3","1","1","0","0","76.98","25"
"'68","'000","'01","'130","'0006","0","436","10","446","536","0","4","1","3","1","1","0","0","83.21","25"
"'68","'000","'01","'130","'0007","0","428","9","437","571","0","4","1","3","1","1","0","0","76.53","25"
"'68","'000","'01","'130","'0008","0","735","17","752","1062","0","4","1","3","1","1","0","0","70.81","25"
"'68","'000","'01","'130","'0009","0","647","12","659","871","0","4","1","3","1","1","0","0","75.66","25"
"'68","'000","'01","'130","'0010","0","485","10","495","635","0","4","1","3","1","1","0","0","77.95","25"
"'64","'000","'01","'360","'0000","0","1295","28","1323","1449","1909","3","1","3","0","1","0","75.9","91.3","33.33"
"'64","'000","'01","'370","'0000","0","2611","54","2665","3221","4290","3","1","3","0","1","0","75.08","82.74","33.33"
"'64","'000","'01","'380","'0000","0","1972","43","2015","2311","3205","2","1","2","0","1","0","72.11","87.19","50"
"'65","'000","'01","'290","'0000","0","3775","125","3900","4753","6133","5","1","5","0","1","0","77.5","82.05","20"
"'66","'000","'01","'290","'0000","0","6849","203","7052","8786","10817","3","1","3","0","1","0","81.22","80.26","33.33"
"'68","'000","'01","'130","'0000","0","6212","181","6393","8330","10905","4","1","3","1","1","0","76.39","76.75","25"
"'64","'000","'00","'000","'0000","0","5878","125","6003","6981","9404","8","3","8","0","3","0","74.23","85.99","37.5"
"'65","'000","'00","'000","'0000","0","3775","125","3900","4753","6133","5","1","5","0","1","0","77.5","82.05","20"
"'66","'000","'00","'000","'0000","0","6849","203","7052","8786","10817","3","1","3","0","1","0","81.22","80.26","33.33"
"'68","'000","'00","'000","'0000","0","6212","181","6393","8330","10905","4","1","3","1","1","0","76.39","76.75","25"
"'00","'000","'00","'000","'0000","0","22714","634","23348","28850","37259","20","6","19","1","6","0","77.43","80.93","30"
